OV	Labels	N:GEXP::FN1:2335:	N:GEXP::SPARC:6678:	N:GEXP::MARCKSL1:65108:	N:GEXP::TNFSF13B:10673:	N:GEXP::TGFBI:7045:	N:GEXP::C1orf116:79098:	N:GEXP::TGFB1I1:7041:	N:GEXP::VCAN:1462:	N:GEXP::CTHRC1:115908:	N:GEXP::C3AR1:719:	N:GEXP::CDH11:1009:	N:GEXP::IFI30:10437:	N:GEXP::STMN1:3925:	N:GEXP::COL1A1:1277:	N:GEXP::CXCL10:3627:	N:GEXP::COL3A1:1281:	N:GEXP::CTSS:1520:	N:GEXP::ARHGAP15:55843:	N:GEXP::AIM2:9447:	N:GEXP::TFEC:22797:	N:GEXP::GIMAP4:55303:	N:GEXP::GPC6:10082:	N:GEXP::TNFRSF19:55504:	N:GEXP::MARCKS:4082:	N:GEXP::LCP2:3937:	N:MIR::hsa-miR-21-5p:Corrected:	N:GEXP::SLC7A7:9056:	N:GEXP::TRAF3IP3:80342:	N:GEXP::MLLT11:10962:	N:GEXP::C10orf81:79949:	N:GEXP::PRICKLE1:144165:	N:GEXP::COL5A1:1289:	N:GEXP::SFRS13B:135295:	N:GEXP::COL1A2:1278:	N:GEXP::MMP2:4313:	N:GEXP::SLC31A2:1318:	N:GEXP::TCF7L1:83439:	N:GEXP::AEBP1:165:	N:GEXP::MMP28:79148:	N:GEXP::SRGN:5552:	N:GEXP::C1QTNF6:114904:	N:GEXP::SAMSN1:64092:	N:GEXP::EVI2A:2123:	N:GEXP::CD86:942:	N:GEXP::THBS2:7058:	N:GEXP::INHBA:3624:	N:GEXP::TNFAIP8L2:79626:	N:GEXP::RAB31:11031:	N:GEXP::PDCD1LG2:80380:	N:GEXP::WIPF1:7456:	N:GEXP::MCART6:401612:	N:MIR::hsa-miR-150-5p:Corrected:	N:GEXP::CALD1:800:	N:GEXP::FAP:2191:	N:GEXP::PLEK:5341:	N:GEXP::CD53:963:	N:GEXP::CD68:968:	N:GEXP::C21orf63:59271:	N:MIR::hsa-miR-7702:Corrected:	N:GEXP::TIMELESS:8914:	N:GEXP::HTRA1:5654:	N:GEXP::DNMT3A:1788:	N:GEXP::FBN1:2200:	N:GEXP::HAVCR2:84868:	N:GEXP::PTPRC:5788:	N:GEXP::GPR12:2835:	N:GEXP::CLEC2B:9976:	N:GEXP::AGFG2:3268:	N:GEXP::GSDMC:56169:	N:MIR::hsa-miR-29a-3p:Corrected:	N:GEXP::PTGER2:5732:	N:GEXP::SP140:11262:	N:MIR::hsa-miR-942-5p:Corrected:	N:GEXP::TYMP:1890:	N:GEXP::ANTXR1:84168:	N:GEXP::TRO:7216:	N:GEXP::FCER1G:2207:	N:GEXP::COLEC12:81035:	N:GEXP::TNFRSF14:8764:	N:GEXP::TNFRSF13C:115650:	N:GEXP::APOL3:80833:	N:GEXP::BGN:633:	N:GEXP::PTMS:5763:	N:METH:cg00497251:ANKMY1:TssU98:Shore	N:MIR::hsa-miR-152-3p:Corrected:	N:GEXP::GALNT5:11227:	N:GEXP::PROM2:150696:	N:GEXP::SPATS2:65244:	N:GEXP::SALL2:6297:	N:GEXP::CD80:941:	N:MIR::hsa-miR-361-3p:Corrected:	N:GEXP::CLEC7A:64581:	N:GEXP::SPSB4:92369:	N:MIR::hsa-miR-449c-5p:Corrected:	N:GEXP::TRPM4:54795:	N:GEXP::TMEFF1:8577:	N:METH:cg20935106:TAPBPL:TssU10:NA	N:METH:cg06537829:UBB:TssU137:Island	N:GEXP::SDS:10993:	N:GEXP::RND1:27289:	N:GEXP::C17orf104:284071:	N:GEXP::MEIS3:56917:	N:GEXP::TMEM119:338773:	N:GEXP::MURC:347273:	N:METH:cg09067967:UGDH:TssU103:Island	N:GEXP::MPP2:4355:	N:GEXP::CHSY1:22856:	I:CNVR::ADAMTS20:80070:	N:GEXP::MOBKL2C:148932:	I:CNVR::CTHRC1:115908:	I:CNVR::MIR4254:100423028:	I:CNVR::HAVCR2:84868:	N:GEXP::ANKRD33:341405:	N:GEXP::RIPK3:11035:
TCGA-61-1721	OV_4	40356.0	66723.0	7274.3	59.63	2727.9	131.04	3048.6	982.4	445.45	512.86	7101.8	2025.6	5720.9	90368.0	82.195	38783.0	2694.9	88.486	0.76777	146.07	1492.4	1569.2	260.46	5485.8	310.48	397.7	326.46	47.013999999999996	104.89	5.6847	595.41	8569.1	61.56100000000001	68569.0	12656.0	358.42	1572.5	24439.0	430.43	2817.8	277.56	120.95	293.02	246.77	4425.2	45.294	102.99	2340.6	40.368	1129.7	27.331999999999997	2395.9	19475.0	129.61	428.08	862.79	4866.5	597.97	0.33952	200.73	24374.0	507.24	5567.5	325.98	438.07	0.67567	1108.1	1266.2	0.9345600000000001	4514.1	220.95	23.86	3.6216	393.48	9792.2	627.67	956.22	533.38	914.07	0.51968	1275.1	11803.0	15008.0	0.11838	13.694	7.8747	29.695	367.42	945.81	6.5627	177.23	56.672	5.6756	0.0	329.29	106.22	0.044116	0.037298000000000005	109.36	13.700999999999999	6.6638	497.91	50.302	2.9968	0.0057152999999999995	83.03200000000001	1864.0	0	753.9	0	0	0	0.0	109.98
TCGA-61-1724	OV_2	27369.0	23893.0	1505.2	53.333999999999996	1762.8	904.32	1012.3	2157.6	773.68	262.13	815.31	2088.4	4916.6	45315.0	1274.5	25186.0	1302.4	24.326	15.888	98.911	248.22	122.11	181.2	1173.5	211.12	10448.0	396.37	33.324	94.044	2051.7	200.2	3942.5	34.788000000000004	24879.0	2885.9	557.96	445.82	6787.3	83.291	914.36	343.03	72.896	155.94	140.97	4292.2	103.52	38.604	3108.4	58.088	590.19	2.387	163.68	6941.6	251.76	211.62	497.44	1654.8	1249.0	0.15085	1534.1	1976.3	913.71	1139.6	187.85	333.75	71.336	48.188	698.64	95.831	4721.2	405.89	44.756	8.825	1224.2	2247.5	300.19	295.05	205.02	964.31	10.540999999999999	710.92	15230.0	11576.0	0.078151	34.319	23.515	12242.0	604.24	816.82	8.202	266.11	91.45	2.0234	0.75427	493.69	60.265	0.043245	0.0615	105.87	16.527	32.032	71.703	116.24	9.9141	0.014472	28.646	648.18	0	1109.5	1	0	-1	0.0	386.67
TCGA-61-1725	OV_3	24650.0	47321.0	7846.4	113.25	3182.3	192.87	483.69	2054.3	2036.0	356.47	970.11	4057.0	4282.9	64421.0	1934.8	42192.0	1330.1	62.556999999999995	37.743	160.21	398.22	147.28	445.48	1945.6	309.13	6462.7	402.02	52.978	125.54	331.79	228.0	4346.9	20.197	35327.0	5070.7	227.6	133.19	6823.3	107.09	2019.9	609.66	168.49	467.03	279.85	2802.8	209.83	142.53	1797.7	58.037	629.96	10.147	698.45	5216.1	531.74	502.07	950.17	2560.5	1069.2	0.67008	1227.5	4511.1	721.09	1482.1	425.79	398.07	69.03399999999999	245.74	1028.5	111.1	11245.0	110.11	26.844	7.1475	1242.4	3012.9	370.02	1062.1	313.45	642.56	0.5735399999999999	259.45	6506.4	13003.0	0.13928	33.727	27.636999999999997	1601.3	635.56	472.0	20.678	511.27	216.9	8.9756	4.2438	564.27	183.92	0.071033	0.064525	398.06	13.967	29.605	100.78	95.541	14.312000000000001	0.20593000000000003	50.09	693.45	0	505.09	1	1	1	0.0	181.31
TCGA-61-1728	OV_2	8059.5	19444.0	8185.9	37.554	2294.2	570.23	591.73	397.56	473.67	222.23	475.18	2435.1	5680.1	18953.0	509.04	10231.0	715.74	35.301	8.7481	62.193000000000005	198.51	513.78	450.62	874.06	152.01	5253.2	190.81	34.309	121.66	302.94	282.94	1406.2	35.902	10810.0	2475.6	225.93	362.0	1511.7	26.468000000000004	862.79	261.17	66.396	128.08	146.58	486.53	21.8	74.64399999999999	645.13	21.936999999999998	283.59	12.862	501.65	3803.1	85.088	209.39	438.13	1578.0	913.92	0.895	1045.9	1755.0	994.51	308.29	223.19	220.6	147.34	41.943000000000005	1063.7	22.11	24598.0	252.56	15.832	9.3975	619.72	1483.6	709.1	493.71	229.66	873.96	8.3769	276.51	5373.9	21824.0	0.15992	24.613000000000003	12.005999999999998	4906.1	858.52	2804.7	5.9338	658.72	73.991	106.11	0.4475	510.98	260.47	0.047177	0.78003	140.28	50.687	24.528000000000002	98.689	45.952	29.322	0.027712	92.978	662.89	0	447.43	1	1	-1	3.426	34.038000000000004
TCGA-61-1733	OV_4	30772.0	63861.0	21111.0	53.832	4166.3	542.47	603.9	1989.5	2826.3	234.33	1430.6	1213.0	13711.0	103140.0	819.19	45168.0	502.27	33.613	14.539000000000001	68.684	262.59	391.53	371.55	2230.8	202.04	4253.2	182.56	19.004	279.47	5.15	690.88	5624.8	55.571999999999996	39742.0	6668.5	343.89	245.39	7883.0	504.91	1196.5	464.05	106.85	185.92	152.5	4336.5	233.98	69.17	1886.5	30.551	833.89	10.974	177.28	6875.9	505.15	138.71	534.88	1302.5	362.58	3.0011	968.47	7576.7	2055.6	667.65	220.69	216.09	3.9869	186.44	372.96	1.5436	9280.9	153.92	24.488000000000003	4.716	570.2	2491.9	854.41	601.56	516.98	202.57	7.7170000000000005	197.01	8026.1	17056.0	0.12470999999999999	47.589	58.68600000000001	23.92	826.09	783.5	7.1309	547.49	103.0	15.627	0.0	126.19	1087.6	0.12128	0.057522000000000004	64.52199999999999	22.601999999999997	51.625	97.64200000000001	123.13	67.346	0.007426	96.34700000000001	682.52	1	499.16	-1	1	1	15.367	29.98
TCGA-61-1736	OV_2	7835.2	18377.0	4524.1	78.24	3412.7	905.66	246.64	334.14	216.85	336.68	1070.5	2289.5	4137.3	46736.0	382.3	18163.0	2237.6	54.333	1.4929	119.33	342.91	117.55	493.93	1943.2	309.45	13251.0	321.19	83.111	41.97	609.29	138.08	3924.6	18.444000000000003	32949.0	2079.9	169.4	175.61	3649.5	28.823	1679.8	318.02	126.0	197.34	288.55	377.74	6.5053	71.387	847.34	24.125999999999998	643.79	9.401	392.9	2302.5	4.8771	512.12	701.47	2486.8	1637.9	1.2699	1117.4	2456.7	641.09	835.65	372.04	462.79	1959.3	90.22200000000001	1363.2	30.767	10107.0	331.39	29.25	7.1112	1696.4	1701.2	282.82	527.82	402.1	1358.1	6.4286	983.04	4733.3	8165.3	0.057651999999999995	32.255	13.369000000000002	2096.9	480.55	162.58	10.762	479.25	199.17	0.0	72.382	2105.6	671.96	0.040386	0.054110000000000005	334.7	81.657	10.068	40.268	26.784000000000002	127.18	0.0078833	33.012	894.29	0	653.91	1	0	0	0.0	279.94
TCGA-61-1737	OV_4	60612.0	106520.0	4600.3	85.523	7584.0	987.97	1082.6	5302.6	4207.7	457.73	2886.8	5178.4	6879.0	384960.0	1613.9	171390.0	2016.2	40.821	46.298	130.94	396.63	392.78	485.68	4142.0	360.21	11571.0	545.19	27.261999999999997	201.89	2048.3	415.99	20413.0	121.69	176730.0	16198.0	297.36	885.86	18507.0	32.327	1168.8	1392.3	142.45	265.46	245.76	7651.9	261.24	106.37	2183.2	75.843	1008.9	7.854	373.97	9064.1	1370.7	456.16	875.22	3330.0	825.31	3.3348	1331.9	4766.3	1053.6	3022.6	404.24	542.02	2.173	264.21	561.15	372.12	6213.2	433.37	37.342	5.7168	1454.2	5800.6	322.03	1030.9	1334.1	932.82	10.078	328.05	11269.0	5977.1	0.17126	56.691	156.61	1931.6	372.65	614.38	29.608	432.09	191.61	26.651	0.4764	676.73	203.57	0.076026	0.059873	413.27	24.695999999999998	99.954	243.33	613.67	17.282	0.034035	338.18	873.91	0	581.65	1	-1	0	0.27155	130.4
TCGA-61-1738	OV_3	2917.1	6670.2	11912.0	135.52	1126.8	535.5	81.597	143.04	392.36	216.7	51.986999999999995	31991.0	8214.4	5467.9	2117.1	2297.4	5776.0	35.518	31.656999999999996	95.02	291.93	59.585	53.961000000000006	2126.3	219.55	2437.5	198.79	16.765	100.71	1652.0	25.664	199.6	102.25	3254.6	476.92	262.57	1148.2	456.61	13.017000000000001	2179.0	264.49	122.95	118.99	306.18	184.13	10.515999999999998	71.578	576.31	65.015	547.11	12.218	328.14	1017.2	30.905	352.07	495.14	2971.0	331.39	50.827	924.54	991.91	896.79	182.04	208.59	195.21	9.7598	119.93	865.56	169.11	3464.5	21.180999999999997	57.865	25.787	1357.3	1275.3	982.17	652.99	106.35	862.25	30.658	508.39	859.94	13353.0	0.15662	10.091000000000001	5.5411	2956.9	680.43	548.78	32.580999999999996	679.07	775.4	0.78655	0.37373	728.23	409.54	0.057013	0.060617	1000.6	57.687	5.4311	4.0836	41.87	27.779	0.22546	29.849	356.41	-1	748.57	0	1	0	8.5387	31.253
TCGA-61-1740	OV_3	21806.0	18838.0	2282.9	195.89	2685.1	222.77	621.86	1484.3	781.11	621.66	864.44	7250.3	4169.5	40090.0	4586.2	15288.0	5335.7	115.69	126.77	249.25	604.22	58.975	66.32300000000001	3393.8	722.55	6532.4	691.03	143.98	131.02	434.54	127.07	2952.9	24.975	18716.0	2385.3	418.19	110.49	3936.7	18.369	2287.5	292.35	297.93	295.18	541.29	2491.3	178.11	163.74	1168.1	143.72	1109.7	10.04	2272.6	2592.5	219.22	863.26	1538.9	6298.4	1131.5	22.176	2091.9	1239.4	707.45	730.02	559.2	968.58	15.968	155.8	1300.1	88.09700000000001	6209.2	48.998999999999995	189.06	8.279	1776.1	1592.7	526.26	1541.3	168.27	991.52	14.63	817.18	6647.4	8645.4	0.090633	33.116	13.442	2206.4	455.83	293.17	39.553000000000004	683.61	264.32	17.891	0.0	485.06	120.42	0.065107	0.059199	419.64	90.259	26.653000000000002	94.417	391.06	11.547	0.02022	127.61	549.11	-1	765.35	1	-1	0	0.0	297.59
TCGA-61-1741	OV_1	9488.7	14679.0	16009.0	88.911	1179.3	405.55	237.85	489.52	756.16	238.7	232.92	3404.7	14322.0	19707.0	1779.0	14747.0	2138.4	30.57	27.635	116.12	314.64	547.34	536.1	2486.6	233.1	3253.0	259.4	40.688	152.5	6.9089	109.93	1006.6	263.28	12788.0	1318.3	143.92	1139.9	3814.4	91.662	1040.5	193.15	118.41	95.993	222.49	699.68	19.564	59.601000000000006	479.23	63.896	651.71	36.425	848.56	2442.0	56.583999999999996	428.02	583.76	2346.8	344.87	1.5077	4171.3	1279.1	1644.0	591.42	221.3	435.84	0.046484	46.401	472.96	4.7983	3583.7	33.169000000000004	62.75899999999999	8.0408	1224.7	1171.8	1124.3	378.28	95.304	392.1	32.579	389.22	2762.6	10510.0	0.099479	11.056	7.6572	885.61	1184.3	662.21	24.43	551.8	148.21	142.39	0.50255	189.84	591.88	0.053119000000000006	0.7350899999999999	148.34	53.497	251.29	24.135	276.05	45.735	0.14668	140.69	626.25	1	683.86	1	1	0	7.4512	207.06
TCGA-61-1743	OV_1	5845.7	13754.0	19746.0	117.07	873.85	112.47	221.72	243.41	202.45	103.27	619.49	1823.7	7647.4	19863.0	6130.6	6402.2	759.32	28.737	29.337	40.998000000000005	159.92	39.685	298.85	3057.2	116.53	2373.4	92.62700000000001	27.18	469.31	20.477	145.76	1008.8	193.01	22113.0	812.24	74.39	116.42	1636.8	20.814	586.29	393.11	35.266999999999996	42.544	72.601	394.51	6.5442	29.129	264.05	62.703	227.24	34.376999999999995	188.76	3989.3	39.672	122.28	249.54	852.2	256.45	4.1064	1648.3	842.83	1335.8	303.86	93.469	121.48	0.046484	59.615	410.81	20.354	1808.7	27.018	25.362	16.028	265.78	646.79	2641.4	179.0	108.33	365.05	49.403	291.17	4227.0	16950.0	0.13084	7.1531	5.2982	3054.5	1033.8	612.39	9.555	1069.3	47.401	5.0246	0.13246	593.78	471.27	0.065527	0.87866	122.39	39.358000000000004	20.339000000000002	38.638000000000005	36.187	26.853	0.026476	19.496	736.33	1	424.99	1	0	-1	6.1144	179.14
TCGA-61-1900	OV_1	5641.1	25694.0	8388.4	12.385	665.27	171.1	374.81	335.76	122.9	94.62700000000001	736.97	1818.8	11569.0	45409.0	204.11	14496.0	399.17	9.2336	5.426	20.555999999999997	146.43	1157.8	480.16	3092.1	110.24	1243.9	69.743	20.91	335.11	14.22	234.91	4729.3	219.04	24954.0	2501.4	153.79	3244.8	5645.7	32.375	322.92	302.25	24.724	29.903000000000002	56.11600000000001	678.02	15.402000000000001	21.195999999999998	735.4	9.8898	757.65	40.57	94.339	6716.1	4.1115	149.25	177.55	673.13	109.88	3.2719	2116.4	3609.9	1799.7	745.31	54.763000000000005	112.45	20.046	26.406	403.66	3.3476	2767.1	146.14	24.461	9.543	182.07	3222.3	911.39	162.68	91.682	347.55	22.615	105.81	5048.2	14864.0	0.11596	32.446	12.505	2041.3	773.93	912.31	2.5323	195.63	24.54	34.641	0.0	566.35	465.78	0.42139	0.052216	60.87	42.776	147.35	37.144	90.546	38.843	0.0049447	581.76	1546.8	0	358.47	-1	0	0	0.28356	216.16
TCGA-61-1907	OV_3	2713.0	7241.7	10828.0	136.91	1794.5	90.689	79.90899999999999	124.28	196.28	620.19	14.01	6998.9	5370.2	1287.6	7486.4	689.34	2822.3	135.02	85.101	347.57	809.46	5.1647	62.87	1335.4	535.49	2707.5	527.04	153.27	18.985	64.915	49.243	104.72	30.826999999999998	1731.8	188.29	293.81	45.476000000000006	216.03	69.995	2677.4	330.12	259.25	395.06	455.46	51.614	0.8501	209.3	1234.5	99.84700000000001	774.62	9.9006	3596.8	1018.8	6.4736	834.36	1607.7	3739.1	1368.3	24.964000000000002	990.44	1380.1	816.91	64.429	466.9	889.96	5.257999999999999	114.04	689.39	3.3093	17666.0	63.191	151.92	5.2084	2351.2	372.63	492.81	1440.7	297.63	1348.5	11.808	544.25	3627.9	10365.0	0.055335	21.013	1.5307	1262.4	616.01	342.4	45.412	971.63	372.93	0.9221299999999999	7.184	366.96	103.69	0.065513	0.051299000000000004	226.38	141.24	4.0208	1.1343	113.02	4.4413	0.0048225	121.34	995.62	1	789.16	1	1	-1	0.0	393.22
TCGA-61-1910	OV_2	9405.7	10460.0	7028.8	65.64399999999999	1554.9	579.85	179.53	432.74	128.27	265.15	121.96	1530.3	4706.7	18409.0	1556.6	7270.1	637.16	15.444	5.3432	115.0	185.26	21.778000000000002	426.3	665.29	204.87	5732.5	201.87	21.546	80.648	109.45	463.54	1336.5	2.4508	8212.3	1723.7	86.796	113.14	1074.5	135.01	411.2	261.52	52.63399999999999	48.937	134.69	553.17	23.366999999999997	53.672	317.4	17.735	300.87	1.3463	70.5	2881.6	22.119	298.61	383.19	1239.6	1424.2	1.2139	1141.1	1305.1	960.82	223.46	128.05	223.91	39.215	58.245	1011.5	10.787	7081.1	15.16	18.458	5.9761	740.08	2058.9	402.55	373.73	154.67	1439.5	10.111	501.61	1542.1	5724.0	0.057795000000000006	5.9761	2.6599	3033.3	472.03	518.09	13.974	355.77	102.1	0.0	0.0	882.0	30.511	0.054665	0.92769	189.31	11.713	7.8192	15.065999999999999	109.17	1.9095	0.006593099999999999	15.574000000000002	1264.3	0	456.93	1	0	1	2.7728	87.73100000000001
TCGA-61-1914	OV_3	9011.0	16191.0	4804.5	108.42	2371.8	149.1	196.36	670.2	855.99	342.2	528.78	5881.4	8695.3	23521.0	4221.3	11281.0	2378.9	68.601	38.867	191.67	374.86	79.506	507.27	1201.2	228.07	3385.5	426.9	28.951	121.36	321.33	160.98	1342.9	114.54	16018.0	1307.1	278.43	227.25	2437.9	28.96	2841.1	179.47	188.69	415.24	300.23	1051.3	27.948	119.01	973.24	70.42699999999999	392.81	6.4864	675.36	2967.5	160.85	436.58	942.65	2650.9	277.67	3.8174	913.11	3640.8	552.13	559.59	431.2	470.03	15.282	317.56	486.2	50.065	4946.8	59.555	15.312999999999999	2.3859	992.34	1111.8	51.54600000000001	1214.8	256.85	424.97	5.6426	225.8	3720.0	5374.0	0.4748	10.498	6.3145	636.56	767.95	363.35	26.02	625.1	354.07	1.8325	1.7496	435.04	109.33	0.041668000000000004	0.057038	437.33	66.958	22.807	47.318000000000005	80.404	9.2143	0.10236	92.456	577.14	0	847.29	1	1	0	4.4783	118.85
TCGA-61-1917	OV_1	19092.0	55160.0	9120.8	184.99	4388.9	230.87	503.69	1105.8	605.1	414.46	739.95	5211.2	9830.6	46394.0	3451.0	23890.0	1859.0	42.266000000000005	23.048000000000002	185.62	423.56	161.77	137.06	4121.3	338.04	2213.1	351.74	57.778999999999996	710.57	10.762	230.07	2704.0	231.04	26729.0	4122.8	248.01	267.55	4603.0	52.879	2040.8	389.24	101.29	205.47	375.2	1679.6	53.023999999999994	112.98	904.45	75.816	510.16	11.671	756.32	2401.8	210.59	510.4	978.8	3296.7	412.91	8.9852	973.14	2288.2	1240.2	804.17	314.03	399.76	1.8484	134.07	594.03	3.6719	3257.7	54.418	31.074	6.4459	1724.4	1396.3	1544.7	1059.8	118.67	518.68	9.9552	500.94	5690.6	27527.0	0.12039000000000001	14.454	21.396	44.29600000000001	777.36	745.03	18.692999999999998	1055.8	231.31	162.65	0.19533	84.765	442.97	0.055430999999999994	0.065054	253.03	24.406	157.16	45.129	115.05	17.499000000000002	0.024044	114.55	669.6	1	319.04	-1	-1	-1	38.305	118.36
TCGA-61-1918	OV_2	11126.0	12580.0	3844.6	75.44	3280.2	744.27	253.19	553.27	175.07	329.94	459.61	3263.3	3563.0	24789.0	1380.5	10666.0	4301.6	47.677	8.902999999999999	133.59	316.01	75.582	328.66	1374.4	281.52	6196.3	360.55	61.646	257.78	12.981	140.23	1459.1	31.186999999999998	14792.0	1351.8	229.99	110.0	4144.0	167.29	1310.0	153.71	114.54	227.43	264.06	746.67	21.022	107.47	716.98	38.105	512.06	1.3327	277.0	1965.4	40.971000000000004	387.63	696.34	2746.5	480.16	0.5596	627.51	3720.7	1526.0	746.54	323.84	437.63	143.57	82.48899999999999	1561.0	50.00899999999999	8219.9	56.731	16.035999999999998	13.75	1052.7	1136.7	297.93	585.28	148.67	755.09	2.6791	634.88	3233.9	7028.5	0.099982	38.533	3.975	651.51	287.78	339.57	8.1436	734.68	163.86	2.4243	3.7573	1434.1	134.58	0.047994	0.045466	409.48	32.881	9.5695	52.703	50.978	16.407	0.034693	18.313	585.01	0	493.06	1	-1	-1	3.2046	217.97
TCGA-61-1919	OV_4	85659.0	119210.0	6319.5	183.78	8850.9	180.98	798.26	4851.4	4521.5	705.11	2774.6	3529.6	6116.0	264160.0	3872.2	121820.0	2857.0	74.31	83.868	295.99	525.2	354.75	503.64	4581.2	552.56	8278.7	1026.1	60.748000000000005	435.7	13.064	377.09	13864.0	49.42100000000001	118630.0	15797.0	330.53	227.54	14402.0	63.931000000000004	2840.8	1144.6	253.15	543.29	431.32	6931.1	151.47	194.51	2418.6	112.03	1260.7	7.7152	499.86	5669.9	1253.1	1177.2	1667.5	6816.2	517.24	3.1376	885.19	4231.9	1044.5	2172.0	633.68	912.25	2.2456	470.65	514.15	58.848	4296.7	67.661	34.76	8.4322	1414.2	5230.1	667.08	2070.4	983.61	760.51	14.743	292.12	13704.0	6629.4	0.14160999999999999	39.416	140.35	862.4	421.11	551.92	23.991	472.79	317.67	12.663	0.0	503.38	325.67	0.045454	0.043465	421.42	54.669	42.422	235.96	801.31	21.866999999999997	0.008961700000000001	117.45	845.32	-1	733.49	1	-1	-1	1.0161	201.71
TCGA-61-1995	OV_3	6828.6	11409.0	8787.1	86.098	3122.5	246.65	298.55	306.2	107.69	515.99	147.86	4445.3	8797.1	11522.0	449.43	15072.0	2592.4	73.036	21.638	260.93	604.92	236.43	948.26	2089.5	430.91	3661.2	525.13	141.89	99.214	305.13	116.63	855.45	46.943000000000005	7455.6	896.86	195.93	532.37	2086.2	72.368	1415.0	271.23	187.65	282.19	365.2	189.8	7.6318	170.87	895.46	74.307	882.05	5.2036	1201.4	3479.6	8.497	834.13	1048.9	4264.2	938.5	15.104000000000001	2492.0	2120.7	1680.3	194.99	446.11	774.33	3.8792	122.48	1229.2	32.376999999999995	10368.0	25.428	63.298	3.2657	1601.8	1392.1	1083.4	745.45	175.7	1268.1	9.5295	553.55	1822.5	11097.0	0.056101	16.328	10.879000000000001	2470.7	1047.9	906.26	8.7868	535.16	264.18	10.677	0.40821	491.05	410.13	0.045713	0.56839	275.44	43.659	16.525	9.7668	77.637	92.925	0.0038604999999999998	140.22	782.2	0	501.64	0	0	0	0.0	289.45
TCGA-61-1998	OV_4	41886.0	34585.0	7081.0	79.39	4538.3	606.59	519.91	3200.7	2128.9	300.6	1996.2	5208.5	4842.4	100600.0	530.86	38537.0	2255.2	28.319000000000003	6.1435	104.77	304.77	269.14	567.23	2953.1	229.62	4764.7	388.51	25.59	313.86	56.94	461.9	6432.6	35.256	55575.0	3719.0	298.97	500.05	8725.0	32.584	2428.0	504.75	177.28	291.3	345.87	3262.7	156.07	99.306	1502.7	91.086	704.06	20.08	447.06	4323.5	293.92	516.87	1066.6	5864.3	377.93	9.189	1582.8	5853.9	901.33	1191.5	360.63	454.74	19.517	313.73	1040.4	13.702	5178.6	216.5	27.453000000000003	1.9976	1347.9	2605.0	341.05	1024.6	782.21	588.06	11.375	253.84	10438.0	6986.2	0.16633	19.177	34.589	784.64	668.07	911.54	12.59	479.03	221.02	58.835	2.3971	792.72	205.17	0.038729	0.060559	145.26	43.927	7.6081	169.89	117.95	13.269	0.014275	68.391	1255.2	0	396.38	1	-1	-1	24.686	143.76
TCGA-61-2000	OV_3	27250.0	20367.0	3621.5	64.751	4712.9	14.852	336.55	1448.7	1218.6	260.51	619.07	4249.8	5589.5	40279.0	1394.3	19961.0	2659.1	35.504	126.01	90.008	237.99	46.468999999999994	205.14	2803.0	317.21	7333.8	263.97	42.012	148.14	415.2	85.97399999999999	3101.3	182.64	20364.0	3140.3	227.01	99.605	4443.0	16.820999999999998	1634.1	347.61	126.57	172.02	205.7	2112.6	102.99	56.287	1099.2	48.101000000000006	531.92	7.0949	217.4	1882.3	265.61	419.84	701.83	2331.8	826.03	1.1864	1327.7	1551.2	2334.4	514.19	307.06	409.69	4.6097	258.2	756.23	14.511	5679.7	18.464000000000002	68.666	7.7115	527.04	2136.7	853.18	742.75	333.09	806.25	6.2982	325.19	4284.7	13772.0	0.06827899999999999	10.380999999999998	22.175	1016.7	614.14	341.86	24.599	719.54	152.37	1.6057	0.0	203.04	233.16	0.048829000000000004	0.069087	149.7	68.354	80.484	28.384	50.871	22.976999999999997	0.028404000000000002	40.638000000000005	483.65	0	1194.8	1	1	0	2.1225	234.61
TCGA-61-2002	OV_3	103220.0	70986.0	4827.0	161.1	10925.0	942.73	1066.1	4733.4	3314.5	595.49	2783.2	6618.6	4046.8	214550.0	7249.0	91448.0	2336.1	90.734	63.184	254.46	545.55	266.24	293.88	2687.4	661.67	16318.0	973.13	129.6	178.27	135.02	255.39	13879.0	11.179	102050.0	15950.0	330.84	173.35	11952.0	76.258	1789.3	1202.4	229.56	440.49	358.79	7019.6	167.09	206.89	2686.8	114.36	1126.7	8.2951	2422.4	5979.1	856.26	931.71	1529.9	4144.5	1083.6	14.543	1369.7	3692.2	639.77	1694.3	592.17	1008.6	2.9958	183.79	884.79	67.165	8156.1	214.89	96.525	3.4219	2876.4	3645.8	195.34	1112.5	748.73	2098.0	6.7756	1344.3	14921.0	11545.0	0.11854	57.887	100.78	1927.3	437.0	499.51	16.993	804.44	326.92	12.632	0.28515999999999997	391.28	68.08800000000001	0.047635000000000004	0.062149	237.71	71.62899999999999	67.965	257.57	485.85	8.7131	0.008487999999999999	139.84	789.21	0	717.36	1	0	0	1.0924	403.42
